,organisation,topic_type,module,topic,lang,channel,link,title,desc,duration,likes,comments,chan_metrics
101,Python,basic,Functions,Function Definition,english,CodeWithHarry,https://www.youtube.com/watch?v=dyvxxJSGUsE,Functions in Python | Python Tutorial - Day #20,"Python is one of the most demanded programming languages in the job market. Surprisingly, it is equally easy to learn and master ...",0,Likes not available,Comments not available,na
102,Python,basic,Functions,Function Definition,english,b001,https://www.youtube.com/watch?v=KR22jigJLok,Python Lambda Functions??,Become a Patron for extra perks ($2.99/mo): https://www.youtube.com/channel/UCTrAO0TDCldnYUN3BkLmGcw/join Become ...,0,Likes not available,Comments not available,na
103,Python,basic,Functions,Function Definition,english,Khan Academy,https://www.youtube.com/watch?v=kvGsIo1TmsM,What is a function? | Functions and their graphs | Algebra II | Khan Academy,Courses on Khan Academy are always 100% free. Start practicing—and saving your progress—now: ...,0,Likes not available,Comments not available,na
104,Python,basic,Functions,Function Definition,english,CodeWithHarry,https://www.youtube.com/watch?v=0d6b6fFuCkE,Function Arguments in Python | Python Tutorial - Day #21,"Python is one of the most demanded programming languages in the job market. Surprisingly, it is equally easy to learn and master ...",0,Likes not available,Comments not available,na
105,Python,basic,Functions,Function Definition,english,DevDungeon,https://www.youtube.com/watch?v=bfD6m8_yraM,Python Tutorial - Functions,"Learn how to define and call your own functions in Python. Named parameters, default arguments, and return values are all ...",0,Likes not available,Comments not available,na
106,Python,basic,Functions,Function Definition,english,CodeWithHarry,https://www.youtube.com/watch?v=UfFWf-PXUqE,Lambda functions in Python | Python Tutorial - Day #52,Access the Playlist: https://www.youtube.com/playlist?list=PLu0W_9lII9agwh1XjRt242xIpHhPT2llg Link to the Repl: ...,0,Likes not available,Comments not available,na
107,Python,basic,Functions,Function Definition,english,Coding with Bintu,https://www.youtube.com/watch?v=Kwiu28wKfvU,How to call a function in Python 3 | Advantage of using function in python | def and return function,In order to learn how to call a function in python 3 and understand advantage of using function and the syntax of def and return ...,0,Likes not available,Comments not available,na
108,Python,basic,Functions,Function Definition,english,CodeWithHarry,https://www.youtube.com/watch?v=HQnoYzxOHMw,Introduction to OOPs in Python | Python Tutorial - Day #56,Access the Playlist: https://www.youtube.com/playlist?list=PLu0W_9lII9agwh1XjRt242xIpHhPT2llg Link to the Repl: ...,0,Likes not available,Comments not available,na
109,Python,basic,Functions,Function Definition,english,Bro Code,https://www.youtube.com/watch?v=DB9Cq6TSTuQ,Python user input ⌨️,"Python user input tutorial #python #user #input name = input(""What is your name?: "") age = int(input(""How old are you?: "")) height ...",0,Likes not available,Comments not available,na
110,Python,basic,Functions,Function Definition,english,CodeWithHarry,https://www.youtube.com/watch?v=PByYX-2l5Us,"seek(), tell() and other functions | Python Tutorial - Day #51",Learn about the different functions for manipulating file pointers in Python with this easy-to-follow tutorial. Discover the use of ...,0,Likes not available,Comments not available,na
111,Python,basic,Functions,Function Definition,english,CodeWithHarry,https://www.youtube.com/watch?v=a7baAGCBA9U,Classes and Objects in Python | Python Tutorial - Day #57,Access the Playlist: https://www.youtube.com/playlist?list=PLu0W_9lII9agwh1XjRt242xIpHhPT2llg Link to the Repl: ...,0,Likes not available,Comments not available,na
112,Python,basic,Functions,Function Definition,english,Socratica,https://www.youtube.com/watch?v=WpF6azYAxYg,Decorators in Python  || Python Tutorial  ||  Learn Python Programming,"Python decorators are ""syntactic sugar"" that makes it easy to add new features to a function or class without changing its code.",0,Likes not available,Comments not available,na
113,Python,basic,Functions,Function Definition,english,Clever Programmer,https://www.youtube.com/watch?v=0oKwRZdKvdI,Learn Python Programming - 8 - Multiple Function Arguments,"Let's cover a function that accepts multiple arguments, or parameters, or inputs. Those are interchangeable terms.",0,Likes not available,Comments not available,na
114,Python,basic,Functions,Function Definition,english,Amulya's Academy,https://www.youtube.com/watch?v=17gTGqHG5xQ,Python Tutorial - List Comprehension Definition And Syntax,In this Python Programming video tutorial you will learn about List comprehension in detail with example. List is nothing but “it is ...,0,Likes not available,Comments not available,na
115,Python,basic,Functions,Function Definition,english,Programming with Mosh,https://www.youtube.com/watch?v=94UHCEmprCY,Python For Loops - Python Tutorial for Absolute Beginners,Python for loops. Learn Python basics with this Python tutorial for absolute beginners. Subscribe for more videos like this: ...,0,Likes not available,Comments not available,na
116,Python,basic,Functions,Function Definition,english,Khan Academy,https://www.youtube.com/watch?v=9LgyKiq_hU0,For Loops in Python,Basics of for loops in Python.,0,Likes not available,Comments not available,na
117,Python,basic,Functions,Function Definition,english,CodeWithHarry,https://www.youtube.com/watch?v=fIYVzKp0q5w,For Loops in Python | Python Tutorial - Day #17,"Python is one of the most demanded programming languages in the job market. Surprisingly, it is equally easy to learn and master ...",0,Likes not available,Comments not available,na
118,Python,basic,Functions,Function Definition,english,CodeWithHarry,https://www.youtube.com/watch?v=ixmxgUf8yIg,f-strings in Python | Python Tutorial - Day #28,"Python is one of the most demanded programming languages in the job market. Surprisingly, it is equally easy to learn and master ...",0,Likes not available,Comments not available,na
119,Python,basic,Functions,Function Definition,english,CodeWithHarry,https://www.youtube.com/watch?v=kMNFQYArrLg,Strings in Python | Python Tutorial - Day #11,"Python is one of the most demanded programming languages in the job market. Surprisingly, it is equally easy to learn and master ...",0,Likes not available,Comments not available,na
120,Python,basic,Functions,Function Definition,english,CodeWithHarry,https://www.youtube.com/watch?v=PTBZ674EsvI,Decorators in Python | Python Tutorial - Day #59,Access the Playlist: https://www.youtube.com/playlist?list=PLu0W_9lII9agwh1XjRt242xIpHhPT2llg Link to the Repl: ...,0,Likes not available,Comments not available,na
121,Python,basic,Functions,Function Definition,english,Learning Champion,https://www.youtube.com/watch?v=eH6GCyHnWTA,String Slicing || Start : Stop : Step Index || What? How? || Python Tutorial for Beginners,This video will discuss WHAT and How of String Slicing with various Examples and Animation. Please subscribe to our channel ...,0,Likes not available,Comments not available,na
122,Python,basic,Functions,Function Definition,english,The Comparison Channel,https://www.youtube.com/watch?v=Rldzskbnjgo,ARRAYS in Python - Start Here!,"So, what is an array? Well, it's a data structure that stores a collection of items, typically in a contiguous block of memory.",0,Likes not available,Comments not available,na
123,Python,basic,Functions,Function Definition,english,CodeWithHarry,https://www.youtube.com/watch?v=TCWOwavqFrw,Regular Expressions in Python | Python Tutorial - Day #95,Access the Playlist: https://www.youtube.com/playlist?list=PLu0W_9lII9agwh1XjRt242xIpHhPT2llg Link to the Repl: ...,0,Likes not available,Comments not available,na
124,Python,basic,Functions,Function Definition,english,Intellipaat,https://www.youtube.com/watch?v=n9TQZIiFiQs,Flow Control in Python | What is Flow Control in Programming | Python Flow Control | Intellipaat,Intellipaat Python course: https://intellipaat.com/python-certification-training-online/ In this Python flow control tutorial you will learn ...,0,Likes not available,Comments not available,na
125,Python,basic,Functions,Function Definition,english,Infinity Learn NEET,https://www.youtube.com/watch?v=lowavG2SXsQ,Calculus | Derivatives of a Function - Lesson 7 | Don&#39;t Memorise,Derivatives of a function measures its instantaneous rate of change. It also tells us the slope of a tangent line at a point on the ...,0,Likes not available,Comments not available,na
126,Python,basic,Functions,Parameters,english,CodeWithHarry,https://www.youtube.com/watch?v=0d6b6fFuCkE,Function Arguments in Python | Python Tutorial - Day #21,"Python is one of the most demanded programming languages in the job market. Surprisingly, it is equally easy to learn and master ...",0,Likes not available,Comments not available,na
127,Python,basic,Functions,Parameters,english,CodeWithHarry,https://www.youtube.com/watch?v=dyvxxJSGUsE,Functions in Python | Python Tutorial - Day #20,"Python is one of the most demanded programming languages in the job market. Surprisingly, it is equally easy to learn and master ...",0,Likes not available,Comments not available,na
128,Python,basic,Functions,Parameters,english,Data Analytics Ireland,https://www.youtube.com/watch?v=HWEv6ai0SSQ,How to use Parameters in Python,Are you programming a data analytics programme and need to understand how to use parameters in Python? Here we discuss ...,0,Likes not available,Comments not available,na
129,Python,basic,Functions,Parameters,english,Clever Programmer,https://www.youtube.com/watch?v=0oKwRZdKvdI,Learn Python Programming - 8 - Multiple Function Arguments,"Let's cover a function that accepts multiple arguments, or parameters, or inputs. Those are interchangeable terms.",0,Likes not available,Comments not available,na
130,Python,basic,Functions,Parameters,english,CodeWithHarry,https://www.youtube.com/watch?v=UfFWf-PXUqE,Lambda functions in Python | Python Tutorial - Day #52,Access the Playlist: https://www.youtube.com/playlist?list=PLu0W_9lII9agwh1XjRt242xIpHhPT2llg Link to the Repl: ...,0,Likes not available,Comments not available,na
131,Python,basic,Functions,Parameters,english,CodeWithHarry,https://www.youtube.com/watch?v=a7baAGCBA9U,Classes and Objects in Python | Python Tutorial - Day #57,Access the Playlist: https://www.youtube.com/playlist?list=PLu0W_9lII9agwh1XjRt242xIpHhPT2llg Link to the Repl: ...,0,Likes not available,Comments not available,na
132,Python,basic,Functions,Parameters,english,Bro Code,https://www.youtube.com/watch?v=DB9Cq6TSTuQ,Python user input ⌨️,"Python user input tutorial #python #user #input name = input(""What is your name?: "") age = int(input(""How old are you?: "")) height ...",0,Likes not available,Comments not available,na
133,Python,basic,Functions,Parameters,english,CodeWithHarry,https://www.youtube.com/watch?v=fIYVzKp0q5w,For Loops in Python | Python Tutorial - Day #17,"Python is one of the most demanded programming languages in the job market. Surprisingly, it is equally easy to learn and master ...",0,Likes not available,Comments not available,na
134,Python,basic,Functions,Parameters,english,Tech Educate,https://www.youtube.com/watch?v=3NYOsA8iqUg,*New* Python Full Course 2023 - Parameters and Arguments in Python 2023,GTechEducate #python #pythonforbegineers #pythonfullcourse Free Python Full course 2023 New Python Tutorial - Python Full ...,0,Likes not available,Comments not available,na
